clean,hashtags,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,freq_anger,bi_anger,freq_anticipation,bi_anticipation,freq_disgust,bi_disgust,freq_fear,bi_fear,freq_joy,bi_joy,freq_love,bi_love,freq_optimism,bi_optimism,freq_pessimism,bi_pessimism,freq_sadness,bi_sadness,freq_surprise,bi_surprise,freq_trust,bi_trust
good master vernon welcome nephews bellario \nthere lord thou interruptst merriment,[],0,0,0,0,1,0,1,0,0,0,0,0.005138871895264897,0.0,0.007863401482812851,0.0,0.00490254693291881,0.0,0.006303845345660853,0.0,0.020540271380555208,0.0005021340697966357,0.013902681231380337,0.0,0.02469135802469135,0.0006135722174499938,0.005405405405405405,0.0,0.006059687926071807,0.0,0.00199700449326011,0.0,0.01883910386965377,0.0
duncantrussell remo williams ever actually save anyone sulk around killing random undesirables,[],1,0,1,0,0,0,0,0,0,0,0,0.014437782943839472,0.0005814516910553348,0.010334756234554033,0.00011717834544176236,0.013870620590697116,0.0005653443889569395,0.012607690691321706,9.793360101850946e-05,0.011950703348686668,0.0,0.010592519033432638,0.0,0.012786596119929454,0.0,0.011111111111111112,0.0,0.014694743220724131,6.10798924993892e-05,0.008986520219670495,0.0,0.007128309572301425,0.0
want darren open video appreciate hilarity,[],0,1,0,0,1,0,0,0,0,0,0,0.008320078306619356,0.0,0.01303077960008987,0.0005858917272088118,0.008489776396030133,0.0,0.008825383483925194,0.0,0.01468940619942736,0.00025106703489831785,0.01026150281363787,0.0,0.013815402704291593,0.0,0.0075075075075075074,0.0,0.009089531889107709,0.0,0.00399400898652022,0.0,0.005600814663951121,0.0
swear god get smart meter power company months daft bills visits british gas nightmare stressed,"['nightmare', 'stressed']",1,0,0,1,0,0,0,0,1,0,0,0.03132264774256699,0.0013082663048745032,0.017973489103572226,0.0,0.028578261389453543,0.0005653443889569395,0.03971422567766337,0.0026442072274997543,0.020540271380555204,0.0,0.012909632571996026,0.0,0.026308054085831863,6.135722174499939e-05,0.02762762762762764,0.0019437799043062196,0.03363126798969854,0.0017102369899828975,0.012980529206190715,0.0,0.02189409368635438,0.0
ppl talking diets feeling terrible hahaha,['terrible'],0,0,1,1,1,0,0,0,0,0,0,0.014682491129328276,9.690861517588914e-05,0.003370029206919793,0.0,0.01530551237594165,0.00032978422689154815,0.011767177978566926,0.0004896680050925472,0.006348811153989792,0.000351493848857645,0.004634227077126779,0.0,0.004409171075837743,0.0,0.01021021021021021,0.0,0.013331313437357975,0.0,0.000998502246630055,0.0,0.0010183299389002036,0.0
nwautonate \n\nshe held back skull smiling kiss,[],0,0,0,0,1,1,1,0,0,0,0,0.008197724213874954,0.0,0.006290721186250282,0.0,0.007413607557096736,0.0,0.006093717167472158,0.0,0.012697622307979583,0.00030128044187798143,0.013902681231380337,0.0010152284263959391,0.011904761904761904,0.0003681433304699963,0.006606606606606605,0.0,0.008332070898348736,0.0,0.00399400898652022,0.0,0.0035641547861507126,0.0
know cyran still done makeup based jeongguk tiddy like suggested,[],0,0,0,0,0,0,0,0,0,0,0,0.04282393246054081,0.00043608876829150106,0.02493821613120647,0.0,0.04340547650364702,0.0004240082917177047,0.03277999579743644,0.0,0.034607245113905144,0.0,0.021185038066865274,0.0,0.032480893592004706,0.0,0.03633633633633633,0.0,0.04211483108619907,0.0005497190324945028,0.026460309535696457,0.0,0.019348268839103868,0.0
unhappy someone fucking tell unhappy leave fuckin around people side,[],1,0,1,0,0,0,0,0,0,0,0,0.05542640401321424,0.00048454307587944567,0.014378791282857784,0.0,0.05333014468492168,0.000471120324130783,0.026896406808152973,0.0,0.017801568529814515,0.0,0.011254551473022179,0.0,0.019841269841269844,0.0,0.03123123123123123,0.00014952153110047846,0.04514467504923496,6.10798924993892e-05,0.011482775836245632,0.0,0.010183299389002035,0.0
stoked concept label exclusivity becoming faux pas always believed held artists back creating label distrust,[],1,1,0,0,0,0,0,0,0,0,0,0.01639544842774991,0.0006783603062312239,0.01235677375870591,0.001640496836184673,0.013870620590697118,0.0,0.009665896196679975,0.0,0.014315946719780903,0.0,0.012909632571996026,0.0,0.015432098765432096,0.0,0.012612612612612612,0.0,0.014846235418875928,0.0,0.006490264603095357,0.0,0.012219959266802442,0.0
lost frequenciesjanieck devy reality gestort aber geil remix raging shoutdrive,[],1,0,1,0,0,0,0,0,0,0,0,0.010644806068763,0.00043608876829150106,0.003819366434509099,0.0,0.008848499342341266,0.0004240082917177047,0.003782307207396512,0.0,0.004606000248972987,0.0,0.004634227077126779,0.0,0.004703115814226925,0.0,0.01111111111111111,0.0,0.01287683684290259,0.0,0.00199700449326011,0.0,0.003054989816700611,0.0
kdddd drop 1133 cheery,[],0,1,0,0,0,0,0,0,0,0,0,0.0007341245564664138,0.0,0.0020220175241518756,0.0003515350363252871,0.0013153174698074853,0.0,0.0006303845345660853,0.0,0.003236648823602639,0.0,0.004303210857332009,0.0,0.002792475014697237,0.0,0.0009009009009009008,0.0,0.0012119375852143615,0.0,0.0,0.0,0.0015274949083503055,0.0
leveled half much better offense expected second half,[],0,1,0,0,0,0,0,0,0,0,0,0.0159060320567723,4.845430758794457e-05,0.011458099303527296,0.0008202484180923365,0.015305512375941648,4.7112032413078303e-05,0.013027947047699096,0.0,0.017179136063737086,0.0001506402209389907,0.012909632571996026,0.00016920473773265651,0.014403292181069957,0.00012271444348999877,0.01141141141141141,0.0,0.013937282229965157,6.10798924993892e-05,0.00199700449326011,0.0,0.009164969450101831,0.00031377470975839345
positive psychology research shows salespeople score top optimism sales top pessimism,"['psychology', 'optimism']",0,1,0,0,1,0,1,0,0,0,0,0.003670622782332069,0.0,0.00786340148281285,0.0011717834544176236,0.004424249671170634,0.0,0.004412691741962597,0.0,0.012075189841902152,0.0005021340697966357,0.005296259516716319,0.0,0.017783656672545563,0.0006135722174499938,0.007507507507507507,0.0,0.004847750340857447,0.0,0.007488766849725412,0.0,0.011710794297352342,0.0
attitude toward struggles equally important actions work,[],0,0,0,0,0,0,1,0,0,0,1,0.006240058729964517,0.0,0.006066052572455628,0.0007030700726505741,0.005739567140978118,0.0,0.004622819920151292,0.0,0.007220216606498195,0.00030128044187798143,0.003972194637537239,0.0,0.008818342151675485,0.0007362866609399926,0.006306306306306306,0.0,0.007120133313134373,0.0,0.002995506739890165,0.0,0.01374745417515275,0.0037652965171007216
arts create richness amp liveliness society continues educational amp social benefits ends economic,['Arts'],0,0,0,0,1,0,1,0,0,0,0,0.03156735592805579,0.0,0.025612221972590426,0.0,0.03180676790625373,0.0,0.032779995797436436,0.0,0.040333623801817514,0.0006025608837559628,0.026481297583581594,0.0,0.03630217519106409,0.0007362866609399926,0.021021021021021023,0.0,0.03408574458415392,0.0,0.02196704942586121,0.0,0.028513238289205704,0.0
last madden commercial grinningsquintingface grinningsquintingface grinningsquintingface grinningsquintingface grinningsquintingface grinningsquintingface tnf,"['madden', 'TNF']",0,1,0,0,1,0,1,0,0,1,0,0.0070965373791753335,0.0,0.015052797124241747,0.003398172017811108,0.006696161664474471,0.0,0.00945576801849128,0.0,0.015187352172289309,0.0019583228722068794,0.011916583912611719,0.001692047377326565,0.011757789535567317,0.0017793594306049823,0.008108108108108107,0.0,0.005756703529768217,0.0,0.024962556165751375,0.009583608724388633,0.002545824847250509,0.0
never dull moment,[],0,1,0,0,1,0,1,0,0,0,0,0.009176556955830173,0.0,0.006964727027634239,0.00023435669088352472,0.009924668181274661,9.422406482615661e-05,0.006934229880226938,0.0,0.007967135565791112,0.00040170725583730854,0.005627275736511089,0.00033840947546531303,0.012933568489124045,0.00036814333046999634,0.00990990990990991,0.0,0.011210422663232843,0.0001221597849987784,0.00399400898652022,0.0,0.004582484725050916,0.0
texting guy ready sex considered flirting shocking,['shocking'],1,1,1,0,0,0,0,0,0,1,0,0.012480117459929035,0.0002907258455276674,0.00696472702763424,0.001288961799859386,0.01243572880545259,0.0002826721944784698,0.006724101702038243,0.0,0.004108054276111043,0.0,0.0019860973187686196,0.0,0.0032333921222810116,0.0,0.0027027027027027024,0.0,0.006362672322375398,0.0,0.03544682975536695,0.0019828155981493722,0.004073319755600814,0.0015688735487919673
hey applesupport would nice click pause pause window inactive animated gifs macos messages app,[],0,0,0,0,1,0,0,0,0,0,0,0.013703658387373058,0.0,0.015502134351831051,0.00011717834544176236,0.013392323328948942,0.0,0.010926665265812145,0.0,0.017054649570521593,0.0007029876977152899,0.009268454154253558,0.0,0.013962375073486187,0.0,0.009609609609609607,0.0,0.01136191486138464,6.10798924993892e-05,0.006989515726410385,0.0,0.012219959266802444,0.0
okashohime returned joyous focus pastelhaired girl wawa okay tooooo squealed raising eyebrows,[],0,0,0,0,1,0,0,0,0,0,0,0.0034259145968432644,0.0,0.003594697820714446,0.0,0.003587229463111324,0.0,0.003992435385585207,0.0,0.008963027511514999,0.0005523474767762992,0.006289308176100629,0.0,0.00720164609053498,0.0,0.0036036036036036032,0.0,0.0036358127556430845,0.0,0.0024962556165751375,0.0,0.004582484725050916,0.0
videos panicatthedisco post convinced might done brendonati,['Brendonati'],0,0,1,0,0,0,0,0,0,0,0,0.005628288266242506,0.0,0.0051673781172770165,0.0,0.005619992825541075,0.0002826721944784698,0.006724101702038243,0.0004896680050925472,0.005228432715050416,0.0,0.0019860973187686196,0.0,0.006319811875367431,0.0,0.006906906906906907,0.0007476076555023923,0.004999242539009241,0.0,0.0034947578632051925,0.0,0.0030549898167006105,0.0
nawazsharif says india poses unacceptable conditions dialogue india condition end terrorism meaindia,"['NawazSharif', 'India', 'terrorism']",1,0,1,1,0,0,0,0,0,0,0,0.017741343447938332,0.0005814516910553348,0.008762075937991462,0.0,0.0173382757383714,0.0005653443889569395,0.028787560411851227,0.001175203212222113,0.003983567782895556,0.0,0.0019860973187686196,0.0,0.008671369782480896,0.0,0.008408408408408409,0.0,0.010301469474322072,0.0,0.004992511233150275,0.0,0.002036659877800407,0.0
petespencer007 always relentlessly positive constantly cheerful optimistic disposition starts grate,[],0,0,0,0,0,0,1,0,0,0,0,0.006607121008197724,0.0,0.005616715344866322,0.0,0.006457013033600383,0.0,0.004622819920151292,0.0,0.014066973733349931,0.0,0.014233697451175108,0.0,0.017930629041740156,0.0005522149957049945,0.008708708708708709,0.0,0.007877594303893348,0.0,0.00399400898652022,0.0,0.01120162932790224,0.0
wish glee version shawnmendes stitches gleeonfox gleekforever,"['glee', 'gleekforever']",0,0,0,0,0,0,0,0,0,0,0,0.003670622782332069,0.0,0.00471804088968771,0.0,0.003945952409422456,0.0,0.002521538138264341,0.0,0.007842649072575626,0.0,0.009268454154253557,0.0,0.005878894767783656,0.0,0.004204204204204204,0.0,0.004999242539009241,0.0,0.0014977533699450825,0.0,0.002036659877800407,0.0
rec call 2day haitian church started florida 15yrs ago preparing acquire bldg wanted know,[],0,0,0,0,1,0,1,0,0,0,0,0.015661323871283495,0.0,0.013929454055268478,0.0,0.014707640798756428,0.0,0.014708972473208657,0.0,0.01867297398232292,0.0013055485814712526,0.015226746110559417,0.002199661590524535,0.019106407995296885,0.0015952877653699839,0.015015015015015013,0.0,0.015906680805938496,0.0,0.013479780329505742,0.0,0.014765784114052952,0.004079071226859114
reluctantnicko ask get apologies offended due respect alan think fed duff info,[],1,0,1,0,0,0,0,0,0,0,0,0.03560504098862107,0.0005329973834673902,0.024938216131206472,0.0,0.03336123400693531,0.0005182323565438613,0.022903971422567764,0.0,0.02078924436698618,0.0,0.011585567692816948,0.0,0.023515579071134624,0.0,0.02492492492492493,0.0,0.0315103772155734,0.0,0.015476784822765852,0.0,0.02036659877800407,0.0
ever find people around really irritate sometimes right unamusedface,[],1,0,1,0,0,0,0,0,0,0,0,0.04869692891227212,0.0004360887682915011,0.023140867220849248,0.0,0.05046036111443262,0.0004240082917177047,0.03256986761924774,0.0,0.026764596041329514,0.0,0.021185038066865277,0.00016920473773265651,0.028071722516166957,0.0,0.02942942942942943,0.0,0.04408422966217241,0.0,0.014977533699450825,0.0,0.01883910386965377,0.0
cbsbigbrother never bring back meech bridgette crying someone looks ugh bridgette,[],1,0,1,0,0,0,0,0,1,0,0,0.028630857702190135,0.0009690861517588912,0.01640080880700966,0.0,0.027980389812268327,0.000942240648261566,0.02017230510611473,0.0,0.02029129839412424,5.021340697966357e-05,0.013240648791790797,0.0,0.02454438565549677,0.0,0.021021021021021023,0.0,0.029086502045144673,0.001221597849987784,0.014478282576135797,0.0,0.010692464358452138,0.0
burns pick pitches get like cryingface cryingface,[],1,0,1,0,0,0,0,1,1,0,0,0.04319099473877401,0.000678360306231224,0.025162884745001127,0.0,0.04161186177209136,0.0002826721944784698,0.026896406808152973,0.0,0.028880866425992777,0.0,0.017543859649122806,0.0,0.02807172251616696,0.0,0.03543543543543544,0.0008971291866028708,0.04423572186032419,0.0008551184949914489,0.0199700449326011,0.0,0.021384928716904276,0.0
andy1129298 hopheaddarrell fingers fury,[],1,0,1,0,0,0,0,0,0,0,0,0.0042823932460540805,0.00014536292276383372,0.0008986744551786115,0.0,0.002989357885926103,0.0001413360972392349,0.0014708972473208657,0.0,0.0007469189592929168,0.0,0.0006620324395895399,0.0,0.0011757789535567313,0.0,0.0003003003003003003,0.0,0.0007574609907589759,0.0,0.0,0.0,0.0010183299389002036,0.0
olajideshutti lmaoo joyful day,[],0,0,0,0,1,0,1,0,0,0,0,0.005628288266242506,0.0,0.006964727027634239,0.0,0.005619992825541074,0.0,0.005673460811094768,0.0,0.022283082285572017,0.00020085362791865427,0.020854021847070508,0.0,0.019400352733686066,0.00024542888697999754,0.005405405405405405,0.0,0.010301469474322074,0.0,0.0029955067398901645,0.0,0.008655804480651732,0.0
peteferriday aww rest weary head,[],0,0,0,0,1,0,1,0,0,0,1,0.002080019576654839,0.0,0.00314536059312514,0.0,0.00203276336242975,0.0,0.0029417944946417314,0.0,0.00672227063363625,0.0003012804418779814,0.004965243296921549,0.0,0.00720164609053498,0.0004295005522149957,0.0036036036036036037,0.00014952153110047846,0.003635812755643084,0.0001221597849987784,0.00199700449326011,0.0,0.007128309572301426,0.0012550988390335738
ghanaians need wear black mourn tho walk naked dodges stones joke frowningface,[],1,0,1,0,0,0,0,0,1,0,0,0.019209592560871163,0.0005329973834673902,0.010334756234554033,0.0,0.019729762047112277,0.0005182323565438613,0.008825383483925194,0.0,0.011328270882609237,0.0,0.006289308176100629,0.0,0.011904761904761904,0.0,0.01141141141141141,0.0,0.02090592334494774,0.0006718788174932812,0.0044932601098352475,0.0,0.005600814663951121,0.0
occasionalgod reason horror popular exhilaration comes discomfort enjoyable watch green room,[],0,0,0,1,1,0,1,0,0,0,0,0.010033035605040989,0.0,0.014828128510447092,0.0,0.010881262704771015,0.0,0.022903971422567768,0.0009793360101850942,0.020291298394124233,0.0005021340697966357,0.011916583912611719,0.0,0.0154320987654321,0.0006135722174499938,0.010210210210210211,0.0,0.010301469474322074,0.0,0.015476784822765852,0.0,0.009674134419551936,0.0
action foundational key success pablo picasso inspiring quote action hustle start dosomething success,"['inspiring', 'quote', 'action', 'hustle', 'start', 'dosomething', 'success']",0,1,0,0,0,0,1,0,0,0,1,0.005750642358986908,0.0,0.016625477420804315,0.0014061401453011482,0.004424249671170633,0.0,0.009665896196679975,0.0,0.02016681190090875,0.0005523474767762992,0.004965243296921549,0.0,0.03027630805408583,0.0014112161001349859,0.0045045045045045045,0.0,0.004999242539009242,0.0,0.00599101347978033,0.0,0.0290224032586558,0.0037652965171007208
getting terrible download speeds fifa smh,[],1,0,1,0,0,0,0,1,1,0,0,0.0159060320567723,0.00024227153793972284,0.0053920467310716695,0.0,0.016022958268563915,0.00023556016206539152,0.008825383483925194,0.0,0.003983567782895556,0.0,0.0013240648791790798,0.0,0.00308641975308642,0.0,0.009309309309309309,0.0007476076555023923,0.011664899257688228,0.000305399462496946,0.000998502246630055,0.0,0.0015274949083503055,0.0
fam seems fun photo booth able instantly post twitter wait till sober see hot mess,[],0,1,1,0,1,0,0,0,0,0,0,0.016884864798727518,4.845430758794457e-05,0.023590204448438554,0.0017576751816264352,0.021164653832356807,0.0007066804861961744,0.013868459760453877,9.793360101850946e-05,0.02912983941242375,0.0007029876977152898,0.017212843429328037,0.0,0.02469135802469136,6.135722174499939e-05,0.016216216216216217,0.0,0.024390243902439025,0.0001221597849987784,0.010484273589615577,0.0,0.007128309572301426,0.0
watching rage like ages,['rage'],1,0,0,0,1,0,0,0,0,0,0,0.03291325094824422,0.00014536292276383372,0.014603459896652439,0.0,0.03156761927537965,0.0,0.016179869720529524,0.0,0.02178513631271007,0.0001506402209389907,0.014895729890764648,0.0,0.017930629041740153,0.0,0.02012012012012012,0.0,0.023178306317224662,0.0,0.01397903145282077,0.0,0.01171079429735234,0.0
tummy full steak wine key lime pine cuddles tap way turn around stressful wednesday yellowheart,[],0,0,0,0,1,0,1,0,0,0,0,0.010644806068763,4.845430758794457e-05,0.010334756234554033,0.0,0.011957431543704412,0.0,0.012817818869510401,0.0,0.015187352172289306,0.0007029876977152898,0.012909632571996028,0.0,0.017048794826572605,0.0008590011044299913,0.01021021021021021,0.0,0.01227086805029541,6.10798924993892e-05,0.0064902646030953574,0.0,0.010692464358452138,0.0
ofcaldubqc glad gained cheery vibes looking happy meal smilingfacewithsmilingeyes,[],0,0,0,0,1,0,0,0,0,0,0,0.006117704637220115,0.0,0.007638732869018198,0.0,0.005739567140978117,0.0,0.0035721790292078167,0.0,0.03547865056641355,0.0004017072558373086,0.03939093015557762,0.0,0.03101116990005879,0.0,0.0045045045045045045,0.0,0.008635055294652326,0.0,0.006989515726410384,0.0,0.010692464358452137,0.0
know last tweet,[],0,0,0,0,1,0,0,0,0,0,0,0.015049553407561483,9.690861517588914e-05,0.013704785441473825,0.0,0.014588066483319383,9.422406482615661e-05,0.014078587938642572,0.0,0.01481389269264285,0.00010042681395932714,0.008606421714664018,0.0,0.014256319811875367,0.0,0.014714714714714715,0.0002990430622009569,0.014997727617027723,0.0001221597849987784,0.01397903145282077,0.0,0.007128309572301425,0.0
dammit tmobile whays going facewithsteamfromnose facewithsteamfromnose facewithsteamfromnose facewithsteamfromnose lol raging smh mobilefails,"['raging', 'smh', 'mobilefails']",1,0,1,0,0,0,1,0,0,0,0,0.034381500061177045,0.002131989533869561,0.011682767917321951,0.0007030700726505742,0.03073059906732034,0.002072929426175445,0.00987602437486867,0.0,0.015934271131582224,0.0,0.006289308176100628,0.0,0.013374485596707819,0.0010430727696649899,0.016816816816816814,0.0008971291866028707,0.019391001363429788,0.0009161983874908379,0.00798801797304044,0.0,0.005600814663951121,0.0
nothing like shower power goes flushedface creepy panic,"['creepy', 'panic']",0,0,1,1,0,0,0,0,0,0,0,0.030833231371589383,4.845430758794457e-05,0.01550213435183105,0.0,0.03431782853043166,0.0006595684537830963,0.035511662113889474,0.0014690040152776414,0.020291298394124236,0.0,0.011916583912611717,0.0,0.01837154614932392,0.0,0.024924924924924926,0.0,0.029843963035903656,0.00042755924749572437,0.015476784822765852,0.0,0.011201629327902238,0.0
fateddancer together hermione lowered voice slightly sounding somewhat bitter perhaps even rueful that would get you,[],0,1,0,0,0,0,0,0,1,0,0,0.04319099473877401,4.845430758794457e-05,0.03392496068299259,0.0018748535270681976,0.04268803061102475,4.7112032413078303e-05,0.02752679134271906,0.0001958672020370189,0.02912983941242375,5.021340697966357e-05,0.018867924528301886,0.0,0.032039976484420925,0.0,0.029129129129129128,0.00014952153110047846,0.04332676867141342,0.0010994380649890056,0.018971542685971045,0.0006609385327164573,0.02393075356415478,0.00031377470975839345
spent big little sis tomorrow beyond happy saw mums,"['SAW', 'mums']",0,0,0,0,1,0,1,0,0,0,0,0.011745992903462621,0.0,0.013030779600089868,0.0,0.010522539758459884,0.0,0.012607690691321706,0.0,0.037594920951076805,0.0007532011046949536,0.03674280039721946,0.0,0.034097589653145216,0.0004908577739599951,0.008108108108108109,0.0,0.015149219815179518,0.0,0.00998502246630055,0.0,0.015784114052953158,0.0
give cheerfully accept gratefully everyone blessed maya angelou,[],0,0,0,0,1,1,1,0,0,0,0,0.00746359965740854,0.0,0.005392046731071669,0.00011717834544176236,0.007891904818844912,0.0,0.004412691741962597,0.0,0.014564919706211875,0.0009038413256339441,0.013240648791790795,0.0011844331641285956,0.017048794826572605,0.0011657872131549886,0.004204204204204204,0.0,0.007726102105741554,0.0002443195699975568,0.0054917623564653024,0.0,0.014765784114052952,0.0015688735487919673
live simply dream big grateful give love laugh lots unknown quote inspiration,"['quote', 'inspiration']",0,0,0,0,1,0,1,0,0,0,1,0.01492719931481708,0.0,0.012806110986295216,0.00011717834544176236,0.01422934353700825,0.0,0.015339357007774742,9.793360101850946e-05,0.04606000248972987,0.0012051217675119257,0.07414763323402847,0.0020304568527918783,0.047031158142269255,0.0015339305436249844,0.014114114114114113,0.0,0.016664141796697472,0.0,0.012980529206190715,0.0,0.034114052953156816,0.0034515218073423275
grahnort wonderful experience watching yesterday bbcletitshine thankyou,[],0,0,0,0,1,1,0,0,0,0,0,0.0037929768750764713,0.0,0.004493372275893057,0.0,0.0040655267248595,0.0,0.0035721790292078167,0.0,0.009336486991161458,0.00070298769771529,0.011585567692816948,0.0020304568527918783,0.007495590828924163,0.0004908577739599951,0.0024024024024024023,0.0,0.004847750340857446,0.0,0.0054917623564653024,0.00033046926635822867,0.003564154786150712,0.00031377470975839345
think 2016 really needs round cthulhu4america smod2016 twitter debate end something joyful know,[],0,1,0,0,1,0,0,0,0,0,0,0.03572739508136547,0.0,0.03819366434509099,0.0014061401453011482,0.038144206624417074,0.0,0.0342508930447573,0.0,0.040084650815386536,0.0006025608837559628,0.02681231380337637,0.0,0.03630217519106407,0.0,0.03753753753753753,0.00014952153110047846,0.03908498712316316,6.10798924993892e-05,0.029455816275586622,0.0,0.020875763747454174,0.0
ding wearing look man found arch enemy bed missus angryman scowl,"['angryman', 'scowl']",1,0,0,0,0,0,0,0,0,0,0,0.014682491129328276,0.0009206318441709467,0.007189395641428893,0.0,0.01255530312088963,0.0004240082917177047,0.007144358058415633,0.0,0.013569027760487986,5.021340697966357e-05,0.009930486593843098,0.0,0.011022927689594356,0.0,0.008708708708708709,0.0,0.012119375852143614,0.0,0.00798801797304044,0.0,0.006109979633401222,0.0
need band together apart nevertrump promotes hatred fuels fear,"['nevertrump', 'fear']",1,0,1,1,0,0,0,0,0,0,0,0.011868346996207023,0.0007268146138191685,0.009660750393170072,0.0,0.012196580174578501,0.0007066804861961746,0.03046858583736079,0.0014690040152776414,0.012075189841902154,0.0,0.007613373055279709,0.0,0.01954732510288066,0.0,0.012612612612612612,0.0,0.012422360248447206,0.0,0.002995506739890165,0.0,0.015274949083503055,0.0
yeah mind tweetin twice snap blm likethat,"['snap', 'blm', 'likeThat']",1,0,1,0,1,0,0,0,0,0,0,0.007585953750152943,0.0002907258455276674,0.008088070096607504,0.00046871338176704945,0.007891904818844912,0.0002826721944784698,0.0035721790292078167,0.0,0.009460973484376944,0.0005021340697966357,0.004303210857332009,0.0,0.008524397413286302,0.00024542888697999754,0.006906906906906907,0.0,0.006665656718678988,0.0,0.002995506739890165,0.0,0.0035641547861507126,0.0
terrorism destroyed easily wholeworld came together great strengththey could destroy fear humanity,"['Terrorism', 'wholeworld', 'fear', 'humanity']",0,0,0,1,0,0,1,0,0,0,0,0.01884253028263795,0.0,0.012581442372500563,0.0,0.019968910677986368,0.0,0.04811935280521118,0.0010772696112036036,0.018050541516245487,0.0,0.014233697451175108,0.0,0.02586713697824809,0.0006749294391949932,0.016216216216216217,0.0,0.017270110589304652,0.0,0.00998502246630055,0.0,0.020875763747454174,0.0
aceoperative789 pull afew weeks ago sadly theres game audio sound affects cause played phone tryed everything,[],0,0,0,0,0,0,0,0,1,0,0,0.014070720665606265,0.0,0.010784093462143339,0.0,0.014707640798756427,0.0,0.01071653708762345,0.0,0.013569027760487986,0.0,0.011254551473022179,0.0,0.013521457965902409,0.0,0.013813813813813813,0.0,0.021360399939403123,0.0009161983874908379,0.00599101347978033,0.0,0.010183299389002035,0.0
flutterpolitely heyday could either way writing stronger know sacrificed first,[],0,1,0,0,0,0,0,0,0,0,0,0.02618377584730209,4.845430758794457e-05,0.026510896427769038,0.0014061401453011482,0.028219538443142414,0.0001413360972392349,0.028367304055473837,9.793360101850946e-05,0.02664010954811403,0.0,0.019529956967891428,0.0,0.0257201646090535,6.135722174499939e-05,0.02342342342342342,0.0002990430622009569,0.026511134676564158,0.0001832396774981676,0.02196704942586121,0.00033046926635822867,0.018839103869653765,0.0
baileydemented hsmitty3 ill kill bully facewithsteamfromnose facewithsteamfromnose facewithsteamfromnose,[],1,0,1,0,0,0,0,0,0,0,0,0.019576654839104368,0.0012113576896986143,0.004268703662098404,0.00046871338176704945,0.01829487026186775,0.0011778008103269576,0.0014708972473208657,0.0,0.0017428109050168057,0.0,0.0019860973187686196,0.0,0.0035273368606701947,0.00036814333046999634,0.005405405405405406,0.0005980861244019139,0.008635055294652326,0.0003664793549963352,0.0024962556165751375,0.0,0.0010183299389002036,0.0
followadama looking back recent tweets seen one right great perfect hilarious speechless deal,"['perfect', 'hilarious', 'Speechless', 'deal']",0,0,0,0,1,0,0,0,0,1,0,0.032790896855499824,9.690861517588914e-05,0.02965625702089418,0.001288961799859386,0.032285065168001906,0.0001413360972392349,0.024795125026266025,9.793360101850946e-05,0.04780281339474667,0.0011549083605322623,0.033763654419066536,0.0,0.040417401528512635,0.0006135722174499938,0.02672672672672673,0.0002990430622009569,0.032873806998939555,0.00018323967749816762,0.030953569645531705,0.004296100462656973,0.024439918533604887,0.0
white americans worried arab terrorists black americans fearful terrorist police uniform daily basis,[],1,0,1,1,0,0,0,0,0,0,0,0.01859782209714915,0.0006783603062312239,0.004942709503482363,0.0,0.01913189046992706,0.0006595684537830961,0.016389997898718214,0.0012731368132406226,0.0034856218100336117,0.0,0.0023171135385633896,0.0,0.003233392122281011,0.0,0.008108108108108109,0.0,0.009846992879866685,6.10798924993892e-05,0.00399400898652022,0.0,0.0015274949083503055,0.0
bushes good forces resentment made money gave power changed tunes,[],1,0,1,0,0,0,0,1,1,0,0,0.015171907500305885,0.00048454307587944567,0.011008762075937992,0.0,0.015185938060504604,0.000471120324130783,0.010506408909434755,0.0,0.022283082285572013,0.0,0.017212843429328037,0.0,0.02498530276308054,0.0,0.015615615615615613,0.0014952153110047845,0.014543251022572336,0.0005497190324945028,0.00399400898652022,0.0,0.017820773930753566,0.0
starting give fuck stopped fearing consequence,[],1,0,1,1,0,0,0,0,0,0,0,0.012113055181695828,0.00024227153793972284,0.004493372275893058,0.0,0.012077005859141456,0.00023556016206539152,0.007774742592981719,0.0004896680050925472,0.005850865181127848,0.0,0.005627275736511089,0.0,0.006613756613756613,0.0,0.006006006006006006,0.0,0.006817148916830783,0.0,0.002995506739890165,0.0,0.004582484725050916,0.0
transparency openness dull sell fans group want verbs like buying defending building securing,[],0,1,0,0,0,0,0,0,0,0,0,0.032546188670011016,0.0,0.026061559200179735,0.0014061401453011482,0.034317828530431665,0.0,0.021222945997058203,0.0,0.025893190588821113,0.0,0.0165508109897385,0.0,0.025426219870664315,0.0,0.027327327327327327,0.0,0.030752916224814426,0.0,0.013479780329505742,0.0,0.013238289205702646,0.0
mikefreemannfl \nis obrien supposed sort offensive genius awful,['awful'],1,0,1,0,0,0,0,0,0,0,0,0.013214242016395449,0.0006299059986432793,0.002246686137946529,0.0007030700726505741,0.013870620590697118,0.0006124564213700179,0.0029417944946417314,0.0,0.002987675837171667,0.0,0.0009930486593843098,0.0,0.0017636684303350971,0.0,0.005705705705705706,0.0008971291866028708,0.007574609907589759,0.0,0.0014977533699450825,0.0,0.0,0.0
